,correct_name,dec,dir_name,file_name,fits_dec,fits_ra,group,object,ra
850,27 Vul,26.4619444444,27vul,uh020019.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
851,27 Vul,26.4619444444,27vul,uh050012.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
852,27 Vul,26.4619444444,27vul,uh110013.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
853,27 Vul,26.4619444444,27vul,uh180015.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
854,HR7880,26.4619444444,27vul,uh210021.fits,+26:27:43.00,20:37:04.667,5,HR7880,309.269445833
855,27 Vul,26.4619444444,27vul,uh230024.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
856,27 Vul,26.4619444444,27vul,uh250035.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
857,27 Vul,26.4619444444,27vul,uh300047.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
858,27 Vul,26.4619444444,27vul,uh310023.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
859,27 Vul,26.4619444444,27vul,uh310032.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
860,27 Vul,26.4619444444,27vul,ui040015.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
861,27 Vul,26.4619444444,27vul,ui060019.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
862,27 Vul,26.4619444444,27vul,ui090025.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
863,27 Vul,26.4619444444,27vul,ui100033.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
864,27 Vul,26.4619444444,27vul,ui140021.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
865,27 Vul,26.4619444444,27vul,ui270011.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
866,HR7880,26.4619444444,27vul,uj210006.fits,+26:27:43.00,20:37:04.667,5,HR7880,309.269445833
867,27 Vul,26.4619444444,27vul,uj220024.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833
868,HR7880,26.4619444444,27vul,uk120029.fits,+26:27:43.00,20:37:04.667,5,HR7880,309.269445833
869,HR7880,26.4619444444,27vul,uk130036.fits,+26:27:43.00,20:37:04.667,5,HR7880,309.269445833
870,HR7880,26.4619444444,27vul,ul100022.fits,+26:27:43.00,20:37:04.667,5,HR7880,309.269445833
871,2 Tau,9.71575,2tau,tl300002.fits,+09:42:56.70,03:27:02.460,5,2 Tau,51.76025
872,ksi tau,9.73266666667,2tau,ua160017.fits,+09:43:57.60,03:27:10.147,5,ksi tau,51.7922791667
873,ksi Tau,9.71686111111,2tau,ua170024.fits,+09:43:00.70,03:27:04.820,5,ksi Tau,51.7700833333
874,ksi Tau,9.73266666667,2tau,ua310019.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
875,2 Tau,9.73266666667,2tau,ub060036.fits,+09:43:57.60,03:27:10.147,5,2 Tau,51.7922791667
876,Ksi Tau,9.73266666667,2tau,ub070015.fits,+09:43:57.60,03:27:10.147,5,Ksi Tau,51.7922791667
877,ksi Tau,9.73266666667,2tau,ub090019.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
878,ksi Tau,9.73266666667,2tau,ub210007.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
879,ksi Tau,9.73266666667,2tau,ub230023.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
880,ksi Tau,9.73266666667,2tau,ub250025.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
881,ksi Tau,9.73266666667,2tau,ub260023.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
882,ksi Tau,9.73266666667,2tau,ub280013.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
883,ksiTau,9.73266666667,2tau,uc010016.fits,+09:43:57.60,03:27:10.147,5,ksiTau,51.7922791667
884,ksiTau,9.73266666667,2tau,uc020012.fits,+09:43:57.60,03:27:10.147,5,ksiTau,51.7922791667
885,ksi Tau,9.73266666667,2tau,uc070009.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
886,ksi Tau,9.73266666667,2tau,uc230033.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
887,ksi Tau,9.73266666667,2tau,uc300013.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
888,ksi Tau,9.73266666667,2tau,ug270045.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
889,ksi Tau,9.73266666667,2tau,ui010044.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
890,ksi Tau,9.73266666667,2tau,ui020023.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
891,ksi Tau,9.73266666667,2tau,ui260046.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
892,ksi Tau,9.73266666667,2tau,ui280037.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
893,ksi Tau,9.73266666667,2tau,uj010050.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
894,ksi Tau,9.73266666667,2tau,uj010051.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
895,ksi Tau,9.73266666667,2tau,uj020073.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
896,ksi Tau,9.73266666667,2tau,uj020074.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
897,ksi Tau,9.73266666667,2tau,uj030051.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
898,ksi Tau,9.73266666667,2tau,uj130040.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
899,ksi Tau,9.73266666667,2tau,uj170042.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
900,ksi Tau,9.73266666667,2tau,uk110029.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
901,ksi Tau,9.73266666667,2tau,uk280043.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
902,ksi Tau,9.73266666667,2tau,ul290007.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
903,ksi tau,9.73266666667,2tau,ul290012.fits,+09:43:57.60,03:27:10.147,5,ksi tau,51.7922791667
904,ksi tau,9.73266666667,2tau,va140017.fits,+09:43:57.60,03:27:10.147,5,ksi tau,51.7922791667
905,ksi Tau,9.73266666667,2tau,va300017.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
906,ksi Tau,9.73266666667,2tau,vb010033.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
907,ksi Tau,9.73266666667,2tau,vb020022.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
908,ksi Tau,9.73266666667,2tau,vb100028.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
909,ksi Tau,9.73266666667,2tau,vb110021.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
910,ksi Tau,9.73266666667,2tau,vb160014.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
911,ksi tau,9.73266666667,2tau,vb180016.fits,+09:43:57.60,03:27:10.147,5,ksi tau,51.7922791667
912,ksi Tau,9.73266666667,2tau,vb200029.fits,+09:43:57.60,03:27:10.147,5,ksi Tau,51.7922791667
913,HR1377,34.13075,55per,uc090042.fits,+34:07:50.70,04:24:29.160,5,HR1377,66.1215
914,HR1377,34.13075,55per,uk120053.fits,+34:07:50.70,04:24:29.160,5,HR1377,66.1215
915,HR1377,34.13075,55per,uk130058.fits,+34:07:50.70,04:24:29.160,5,HR1377,66.1215
916,HR1377,34.13075,55per,va180025.fits,+34:07:50.70,04:24:29.160,5,HR1377,66.1215
917,HD164353,2.93155555556,67oph,sh230031.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
918,HD164353,2.93155555556,67oph,sh230033.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
919,HD164353,2.93155555556,67oph,tg160015.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
920,HD164353,2.93155555556,67oph,tg160017.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
921,HD164353,2.93155555556,67oph,tg310006.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
922,HD164353,2.93155555556,67oph,tg310014.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
923,HD164353,2.93155555556,67oph,th010006.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
924,HD164353,2.93155555556,67oph,th010016.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
925,HD164353,2.93155555556,67oph,th090008.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
926,HD 164353,2.93155555556,67oph,th090024.fits,+02:55:53.60,18:00:38.707,5,HD 164353,270.161279167
927,HD164353,2.93155555556,67oph,ti050016.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
928,HD164353,2.93155555556,67oph,ti050018.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
929,HD164353,2.93155555556,67oph,ti060011.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
930,HD164353,2.93155555556,67oph,ti060013.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
931,HD164353,2.93155555556,67oph,ti060015.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
932,HD164353,2.93155555556,67oph,ti060017.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
933,HD164353,2.93155555556,67oph,ti060019.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
934,HD164353,2.93155555556,67oph,ti060021.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
935,HD164353,2.93155555556,67oph,ti060023.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
936,HD164353,2.93155555556,67oph,ti060025.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
937,HD 164353,2.93155555556,67oph,uj160024.fits,+02:55:53.60,18:00:38.707,5,HD 164353,270.161279167
938,HD 164353,2.93155555556,67oph,uj160026.fits,+02:55:53.60,18:00:38.707,5,HD 164353,270.161279167
939,HD164353,2.93155555556,67oph,vb260075.fits,+02:55:53.60,18:00:38.707,5,HD164353,270.161279167
940,u Her,33.10425,68her,la280074.fits,33:06:15.3,17:17:09.9,5,u Her,259.29125
941,u Her,33.1020277778,68her,la280077.fits,33:06:07.3,17:17:09.9,5,u Her,259.29125
942,u Her,33.0988888889,68her,lb020075.fits,33:05:56.0,17:17:09.2,5,u Her,259.288333333
943,u Her,33.0906666667,68her,mg200019.fits,33:05:26.4,17:17:19.5,5,u Her,259.33125
944,u Her,33.0801944444,68her,mi200017.fits,33:04:48.7,17:17:43.5,5,u Her,259.43125
945,u Her,33.0806666667,68her,mi200018.fits,33:04:50.4,17:17:44.0,5,u Her,259.433333333
946,u Her,33.0814166667,68her,mi200019.fits,33:04:53.1,17:17:44.4,5,u Her,259.435
947,u Her,33.0821388889,68her,mi200020.fits,33:04:55.7,17:17:44.6,5,u Her,259.435833333
948,u Her,33.0828055556,68her,mi200021.fits,33:04:58.1,17:17:45.0,5,u Her,259.4375
949,u Her,33.0749444444,68her,mi210020.fits,33:04:29.8,17:17:40.6,5,u Her,259.419166667
950,u Her,33.1066944444,68her,ne190023.fits,33:06:24.1,17:17:16.1,5,u Her,259.317083333
951,u Her,33.1061944444,68her,ne190024.fits,33:06:22.3,17:17:16.0,5,u Her,259.316666667
952,u Her,33.1040555556,68her,oc300035.fits,33:06:14.6,17:17:26.1,5,u Her,259.35875
953,uHer,33.1576111111,68her,od010027.fits,33:09:27.4,17:17:18.5,5,uHer,259.327083333
954,uHer,33.1552777778,68her,od010028.fits,33:09:19.0,17:17:18.8,5,uHer,259.328333333
955,uHer,33.1528611111,68her,od010029.fits,33:09:10.3,17:17:19.2,5,uHer,259.33
956,uHer,33.0983888889,68her,od010031.fits,33:05:54.2,17:17:20.2,5,uHer,259.334166667
957,uHer,33.0966944444,68her,od010032.fits,33:05:48.1,17:17:20.4,5,uHer,259.335
958,uHer,33.0951388889,68her,od010033.fits,33:05:42.5,17:17:21.5,5,uHer,259.339583333
959,uHer,33.0939444444,68her,od010035.fits,33:05:38.2,17:17:21.5,5,uHer,259.339583333
960,uHer,33.0926944444,68her,od010036.fits,33:05:33.7,17:17:21.8,5,uHer,259.340833333
961,uHer,33.0922777778,68her,od010038.fits,33:05:32.2,17:17:21.1,5,uHer,259.337916667
962,uHer,33.0901388889,68her,od010039.fits,33:05:24.5,17:17:21.2,5,uHer,259.338333333
963,uHer,33.0900555556,68her,od010040.fits,33:05:24.2,17:17:21.2,5,uHer,259.338333333
964,uHer,33.0894166667,68her,od010042.fits,33:05:21.9,17:17:21.5,5,uHer,259.339583333
965,uHer,33.0873055556,68her,od010043.fits,33:05:14.3,17:17:21.6,5,uHer,259.34
966,u Her,33.0611944444,68her,oe120008.fits,33:03:40.3,17:17:22.7,5,u Her,259.344583333
967,u Her,33.0582222222,68her,oe120009.fits,33:03:29.6,17:17:23.1,5,u Her,259.34625
968,u Her,33.0560833333,68her,oe120010.fits,33:03:21.9,17:17:23.2,5,u Her,259.346666667
969,u Her,33.05425,68her,oe120011.fits,33:03:15.3,17:17:24.3,5,u Her,259.35125
970,u Her,33.0523333333,68her,oe120012.fits,33:03:08.4,17:17:24.4,5,u Her,259.351666667
971,u Her,33.0508055556,68her,oe120013.fits,33:03:02.9,17:17:24.7,5,u Her,259.352916667
972,u Her,33.0497222222,68her,oe120014.fits,33:02:59.0,17:17:24.8,5,u Her,259.353333333
973,u Her,33.0459444444,68her,oe120019.fits,33:02:45.4,17:17:24.3,5,u Her,259.35125
974,u Her,33.0458333333,68her,oe120020.fits,33:02:45.0,17:17:24.4,5,u Her,259.351666667
975,u Her,33.0456111111,68her,oe120021.fits,33:02:44.2,17:17:24.7,5,u Her,259.352916667
976,68 Her,33.0651666667,68her,of180019.fits,33:03:54.6,17:17:42.8,5,68 Her,259.428333333
977,68 Her,33.1007777778,68her,of180020.fits,33:06:02.8,17:17:19.6,5,68 Her,259.331666667
978,68Her,33.1053888889,68her,of190027.fits,33:06:19.4,17:17:17.4,5,68Her,259.3225
979,68Her,33.1045833333,68her,of190028.fits,33:06:16.5,17:17:17.8,5,68Her,259.324166667
980,68Her,33.1039166667,68her,of190029.fits,33:06:14.1,17:17:18.0,5,68Her,259.325
981,68Her,33.1021388889,68her,of190033.fits,33:06:07.7,17:17:18.2,5,68Her,259.325833333
982,68 u Her,33.1057777778,68her,qd120028.fits,33:06:20.8,17:17:34.2,5,68 u Her,259.3925
983,80 UMa,54.9234722222,80uma,oc220043.fits,54:55:24.5,13:25:30.6,5,80 UMa,201.3775
984,80 UMa,54.9880277778,80uma,od150033.fits,54:59:16.9,13:25:13.5,5,80 UMa,201.30625
985,alpha Aql,8.88219444444,alpaql,od020055.fits,8:52:55.9,19:50:41.0,5,alpha Aql,297.670833333
986,alpha Aql,8.88,alpaql,od020056.fits,8:52:48.0,19:50:42.1,5,alpha Aql,297.675416667
987,alpha Aql,8.86830555556,alpaql,rh300012.fits,+08:52:05.90,19:50:47.000,5,alpha Aql,297.695833333
988,alpha Aql,8.86830555556,alpaql,rh300013.fits,+08:52:05.90,19:50:47.000,5,alpha Aql,297.695833333
989,altair-pokus,8.86830555556,alpaql,ri180010.fits,+08:52:05.90,19:50:47.000,5,altair-pokus,297.695833333
990,altair-pokus,8.86830555556,alpaql,ri180011.fits,+08:52:05.90,19:50:47.000,5,altair-pokus,297.695833333
991,altair-pokus,8.86830555556,alpaql,ri180012.fits,+08:52:05.90,19:50:47.000,5,altair-pokus,297.695833333
992,Altair,8.86830555556,alpaql,sh180022.fits,+08:52:05.90,19:50:47.000,5,Altair,297.695833333
993,Altair,8.86830555556,alpaql,sh180024.fits,+08:52:05.90,19:50:47.000,5,Altair,297.695833333
994,Altair,8.86830555556,alpaql,sh190028.fits,+08:52:05.90,19:50:47.000,5,Altair,297.695833333
995,Altair,8.86830555556,alpaql,sh230037.fits,+08:52:05.90,19:50:47.000,5,Altair,297.695833333
996,alphaBoo,19.1645,alpboo,qf070032.fits,19:09:52.2,14:15:54.7,5,alphaBoo,213.977916667
997,alpha Boo,19.1299722222,alpboo,qf080021.fits,19:07:47.9,14:15:42.5,5,alpha Boo,213.927083333
998,alpha Boo,19.1186388889,alpboo,qf300003.fits,19:07:07.1,14:15:32.7,5,alpha Boo,213.88625
999,alpha Boo,19.1185833333,alpboo,qf300004.fits,19:07:06.9,14:15:33.0,5,alpha Boo,213.8875
1000,alpha Boo,19.1316944444,alpboo,qg060025.fits,19:07:54.1,14:15:43.3,5,alpha Boo,213.930416667
1001,alpha Boo,19.1298055556,alpboo,qg060026.fits,19:07:47.3,14:15:43.1,5,alpha Boo,213.929583333
1002,alp Boo,19.15625,alpboo,qh040018.fits,19:09:22.5,14:16:12.6,5,alp Boo,214.0525
1003,alpha Boo,19.1292777778,alpboo,qh140004.fits,19:07:45.4,14:15:40.6,5,alpha Boo,213.919166667
1004,alpha Boo,19.1290277778,alpboo,qh140005.fits,19:07:44.5,14:15:40.5,5,alpha Boo,213.91875
1005,alpha Boo,19.1823888889,alpboo,rg010012.fits,+19:10:56.60,14:15:39.667,5,alpha Boo,213.915279167
1006,alpha Boo,19.1823888889,alpboo,rg010014.fits,+19:10:56.60,14:15:39.667,5,alpha Boo,213.915279167
1007,alpha Boo,19.1823888889,alpboo,sh240015.fits,+19:10:56.60,14:15:39.667,5,alpha Boo,213.915279167
1008,alpha Boo,19.1823888889,alpboo,tf110002.fits,+19:10:56.60,14:15:39.667,5,alpha Boo,213.915279167
1009,Arcturus,19.1823888889,alpboo,uh200003.fits,+19:10:56.60,14:15:39.667,5,Arcturus,213.915279167
1010,Arcturus,19.1823888889,alpboo,uh200005.fits,+19:10:56.60,14:15:39.667,5,Arcturus,213.915279167
1011,alpha Cas,56.5619166667,alpcas,qj130025.fits,56:33:42.9,0:40:52.7,5,alpha Cas,10.2195833333
1012,alphacas,56.5373055556,alpcas,rg250050.fits,+56:32:14.30,00:40:30.440,5,alphacas,10.1268333333
1013,alphaCas,56.5373055556,alpcas,rg270038.fits,+56:32:14.30,00:40:30.440,5,alphaCas,10.1268333333
1014,alphaCas,56.5373055556,alpcas,rg290040.fits,+56:32:14.30,00:40:30.440,5,alphaCas,10.1268333333
1015,alphaCas,56.5373055556,alpcas,rg300022.fits,+56:32:14.30,00:40:30.440,5,alphaCas,10.1268333333
1016,alphaCas,56.5373055556,alpcas,rg310022.fits,+56:32:14.30,00:40:30.440,5,alphaCas,10.1268333333
1017,alphaCas,56.5373055556,alpcas,rh030027.fits,+56:32:14.30,00:40:30.440,5,alphaCas,10.1268333333
1018,alphaCas,56.5373055556,alpcas,rh040023.fits,+56:32:14.30,00:40:30.440,5,alphaCas,10.1268333333
1019,alphaCas,56.5373055556,alpcas,rh040024.fits,+56:32:14.30,00:40:30.440,5,alphaCas,10.1268333333
1020,alphaCas,56.5373055556,alpcas,rh040025.fits,+56:32:14.30,00:40:30.440,5,alphaCas,10.1268333333
1021,alphaCas,56.5373055556,alpcas,rh050019.fits,+56:32:14.30,00:40:30.440,5,alphaCas,10.1268333333
1022,alpha Cas,56.5373055556,alpcas,rk030027.fits,+56:32:14.30,00:40:30.440,5,alpha Cas,10.1268333333
1023,alpha Cas,56.5373055556,alpcas,sh300020.fits,+56:32:14.30,00:40:30.440,5,alpha Cas,10.1268333333
1024,alpha Cas,56.5373055556,alpcas,sj090032.fits,+56:32:14.30,00:40:30.440,5,alpha Cas,10.1268333333
1025,alpha CMa,-16.5830277778,alpcma,lb010028.fits,-16:34:58.9,6:45:14.2,5,alpha CMa,101.309166667
1026,alpha CMa,-16.5766944444,alpcma,lb010029.fits,-16:34:36.1,6:45:15.8,5,alpha CMa,101.315833333
1027,alpha CMa,-16.7161111111,alpcma,tb030054.fits,-16:42:58.00,06:45:08.920,5,alpha CMa,101.287166667
1028,alpha CrB,26.6808055556,alpcrb,nd110040.fits,26:40:50.9,15:34:42.5,5,alpha CrB,233.677083333
1029,alpha CrB,26.6805555556,alpcrb,nd110041.fits,26:40:50.0,15:34:42.7,5,alpha CrB,233.677916667
1030,alp CrB,26.6719722222,alpcrb,nd110059.fits,26:40:19.1,15:34:44.0,5,alp CrB,233.683333333
1031,alpha CrB,26.6699166667,alpcrb,qd290025.fits,26:40:11.7,15:34:39.3,5,alpha CrB,233.66375
1032,alpha CrB,26.7143055556,alpcrb,rb270031.fits,26:42:51.50,15:34:43.493,5,alpha CrB,233.681220833
1033,alpha CrB,26.7146666667,alpcrb,rf220002.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1034,alpha CrB,26.7146666667,alpcrb,rf220003.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1035,alpha CrB,26.7146666667,alpcrb,rf220004.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1036,alpha CrB,26.7146666667,alpcrb,rf230019.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1037,alpha CrB,26.7146666667,alpcrb,rf230020.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1038,alpha CrB,26.7146666667,alpcrb,rf230049.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1039,alpha CrB,26.7146666667,alpcrb,rg070017.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1040,alpha CrB,26.7146666667,alpcrb,rh190002.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1041,alpha CrB,26.7146666667,alpcrb,rh190003.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1042,alpha CrB,26.7146666667,alpcrb,rh300015.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1043,alpha CrB,26.7146666667,alpcrb,rh300016.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1044,alpha CrB,26.7146666667,alpcrb,rh310002.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1045,alpha CrB,26.7146666667,alpcrb,rh310003.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1046,alpha CrB,26.7146666667,alpcrb,ri030006.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1047,alpha CrB,26.7146666667,alpcrb,ri090026.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1048,alpha CrB,26.7146666667,alpcrb,ri090027.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1049,alpha CrB,26.7146666667,alpcrb,ri130012.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1050,alpha CrB,26.7146666667,alpcrb,rk050011.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1051,alpha CrB,26.7146666667,alpcrb,rk050012.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1052,alpha CrB,26.7146666667,alpcrb,sc170005.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1053,alpha CrB,26.7146666667,alpcrb,sd060020.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1054,alpha CrB,26.7146666667,alpcrb,sd060021.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1055,alpha CrB,26.7146666667,alpcrb,sd090012.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1056,alpha CrB,26.7146666667,alpcrb,sd090013.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1057,alpha CrB,26.7146666667,alpcrb,sd100034.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1058,alpha CrB,26.7146666667,alpcrb,sd150014.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1059,alpha CrB,26.7146666667,alpcrb,sd150031.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1060,alpha CrB,26.7146666667,alpcrb,sd150040.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1061,alpha CrB,26.7146666667,alpcrb,sd150063.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1062,alpha CrB,26.7146666667,alpcrb,tc030026.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1063,alpha CrB,26.7146666667,alpcrb,tc030027.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1064,alpha CrB,26.7146666667,alpcrb,tc090058.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1065,alpha CrB,26.7146666667,alpcrb,tc090059.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1066,alpha CrB,26.7146666667,alpcrb,td020025.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1067,alpha CrB,26.7146666667,alpcrb,td020026.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1068,alpha CrB,26.7146666667,alpcrb,td060041.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1069,alpha CrB,26.7146666667,alpcrb,td060042.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1070,alpha CrB,26.7146666667,alpcrb,td060043.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1071,alpha CrB,26.7146666667,alpcrb,td060044.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1072,alpha CrB,26.7146666667,alpcrb,te230025.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1073,alpha CrB,26.7146666667,alpcrb,te250002.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1074,alpha CrB,26.7146666667,alpcrb,ue010040.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1075,alpha CrB,26.7146666667,alpcrb,ue010041.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1076,alpha CrB,26.7146666667,alpcrb,va150025.fits,+26:42:52.80,15:34:41.267,5,alpha CrB,233.671945833
1077,alpha Dra,64.37925,alpdra,lb270011.fits,64:22:45.3,14:04:25.1,5,alpha Dra,211.104583333
1078,alpha Dra,64.3783611111,alpdra,lb270012.fits,64:22:42.1,14:04:25.2,5,alpha Dra,211.105
1079,alpha Dra,64.3755833333,alpdra,lb280016.fits,64:22:32.1,14:04:18.3,5,alpha Dra,211.07625
1080,Alp Dra,64.3546388889,alpdra,lc020017.fits,64:21:16.7,14:04:28.5,5,Alp Dra,211.11875
1081,Alp Dra,64.3879722222,alpdra,mk030004.fits,64:23:16.7,14:05:05.6,5,Alp Dra,211.273333333
1082,Alp Dra,64.3881666667,alpdra,mk030005.fits,64:23:17.4,14:05:05.3,5,Alp Dra,211.272083333
1083,alpha Dra,64.3955833333,alpdra,mk080012.fits,64:23:44.1,14:04:57.4,5,alpha Dra,211.239166667
1084,alpha Dra,64.3965,alpdra,mk080013.fits,64:23:47.4,14:04:56.8,5,alpha Dra,211.236666667
1085,alpha Dra,64.3822222222,alpdra,mk120018.fits,64:22:56.0,14:05:02.8,5,alpha Dra,211.261666667
1086,alfa Dra,64.3795,alpdra,ml070007.fits,64:22:46.2,14:05:03.1,5,alfa Dra,211.262916667
