#object, dir
Alp Dra,alpdra
alfa Dra,alpdra
alpha CMi,alpcmi
alpha CMi,alpcmi
eta Ori,etaori
eta Ori,etaori
eta Ori,etaori
eta Ori,etaori
HIP70709,hd127147
HIP70709,hd127147
EE Dra,eedra
iot Lyr,iotlyr
CQ UMa,cquma
CQ UMa,cquma
CQUMa,cquma
CQUMa,cquma
CQ UMa,cquma
CQ Uma,cquma
CQUMa,cquma
CQUMa,cquma
CQ UMa,cquma
CQ UMa,cquma
CQ UMa,cquma
CQ UMa,cquma
CQ UMa,cquma
CQ UMa,cquma
CQ UMa,cquma
HIP110218,hip110218
HIP110218,hip110218
HR7030,hr7030
HR7030,hr7030
HR7030,hr7030
HR7030,hr7030
HR7030,hr7030
omi Per,omiper
omi Per,omiper
omi Per,omiper
omi Per,omiper
omi Per,omiper
omi Per,omiper
omi Per,omiper
omi Per,omiper
HR 2249,hr2249
HD 4931,hd4931
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
v2028cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
v2028 Cyg,v2028cyg
v2028cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
v2028cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V 2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
v2028cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V 2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
v2028cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
v2028cyg,v2028cyg
v2028cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
V2028 Cyg,v2028cyg
23 Tau,23tau
23 Tau,23tau
23 Tau,23tau
23 Tau,23tau
23 Tau,23tau
23 Tau,23tau
23 Tau,23tau
23 Tau,23tau
23 Tau,23tau
23 Tau,23tau
23 Tau,23tau
23 Tau,23tau
HD 204185,hd204185
HD 204185,hd204185
HR 177,hr177
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX J2349+3844,galexj2349pl3844
GALEX J2349+3844,galexj2349pl3844
GALEXJ2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEXJ2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX J2349+3844,galexj2349pl3844
GALEXJ2349+3844,galexj2349pl3844
GALEX J2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEXJ2349+3844,galexj2349pl3844
GALEX J2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEXJ2349+3844,galexj2349pl3844
GALEX J2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEXJ2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX J2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEXJ2349+3844,galexj2349pl3844
GALEXJ2349+3844,galexj2349pl3844
GALEX J2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX J2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX J2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX J2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX J2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEXJ2349+3844,galexj2349pl3844
GALEXJ2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX J2349+3844,galexj2349pl3844
GALEX2349,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEXJ2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEXJ2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEXJ2349+3844,galexj2349pl3844
GALEX J2349+3844,galexj2349pl3844
GALEX J2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
GALEXJ2349+3844,galexj2349pl3844
GALEX2349+3844,galexj2349pl3844
vega,alplyr
Vega,alplyr
Vega,alplyr
Vega,alplyr
Vega,alplyr
alpha Lyr,alplyr
alp Lyr,alplyr
HD164429,hd164429
HD30614,alpcam
HD30614,alpcam
HD 30614,alpcam
alpha Cam,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD 30614,alpcam
alpha Cam,alpcam
HD30614,alpcam
alpha Cam,alpcam
HD30614,alpcam
HD30614,alpcam
alpha Cam,alpcam
HD30614,alpcam
HD30614,alpcam
HD 30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD 30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
alpha Cam,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
HD30614,alpcam
13 Tau,13tau
13 Tau,13tau
13 Tau,13tau
13 Tau,13tau
theta CrB,thecrb
theta CrB,thecrb
theta CrB,thecrb
theta CrB,thecrb
theta CrB,thecrb
the CrB,thecrb
thetaCrB,thecrb
theta CrB,thecrb
theta CrB,thecrb
theta CrB,thecrb
the CrB,thecrb
theta CrB,thecrb
theta CrB,thecrb
tet CrB,thecrb
thetaCrB,thecrb
theta CrB,thecrb
theta CrB,thecrb
theta CrB,thecrb
theta CrB,thecrb
Theta Crb,thecrb
theta CrB,thecrb
theta CrB,thecrb
theta CrB,thecrb
theta CrB,thecrb
Theta Crb,thecrb
beta Lyr,betlyr
beta Lyr,betlyr
Bet Lyr,betlyr
bet Lyr,betlyr
beta Lyr,betlyr
bet Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
betLyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
Bet Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
BetaLyr,betlyr
beta Lyr,betlyr
betLyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
Beta Lyr,betlyr
beta Lyr,betlyr
bet Lyr,betlyr
Bet Lyr,betlyr
bet Lyr,betlyr
beta Lyr,betlyr
bet Lyr,betlyr
bet Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
bet Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
betLyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
bet Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
bet Lyr,betlyr
bet Lyr,betlyr
beta Lyr,betlyr
beta lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
betLyr,betlyr
Bet Lyr,betlyr
beta Lyr,betlyr
BetLyr,betlyr
beta Lyr,betlyr
Bet Lyr,betlyr
beta Lyr,betlyr
bet Lyr,betlyr
bet Lyr,betlyr
beta Lyr,betlyr
bet Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
BetLyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
Bet Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
betLyr,betlyr
beta Lyr,betlyr
BetLyr,betlyr
beta Lyr,betlyr
beta lyr,betlyr
betLyr,betlyr
BetLyr,betlyr
beta Lyr,betlyr
BetLyr,betlyr
bet Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
bet Lyr,betlyr
bet Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
Bet Lyr,betlyr
beta Lyr,betlyr
beta Lyr,betlyr
betLyr,betlyr
beta Lyr,betlyr
V2144 Cyg,v2144cyg
V2144 Cyg,v2144cyg
V2144 Cyg,v2144cyg
lam Cyg,lamcyg
HIP66243,hip66243
HIP66243,hip66243
HIP66243,hip66243
V2155 Cyg,v2155cyg
V974 Her,v974her
V974 Her,v974her
V974 Her,v974her
V367 Cyg,v367cyg
V367 Cyg,v367cyg
HD 61224,hd61224
HR 1500,hd29866
HR 1500,hd29866
HR 1500,hd29866
EN Lac,enlac
EN Lac,enlac
HD 178515,hd178515
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
szcam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ CAM,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
HR 1260,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ Cam,szcam
SZ CAM,szcam
SZ Cam,szcam
zet Crv,zetcrv
HR 1204,hr1204
HR 1204,hr1204
HR 1204,hr1204
HR 1204,hr1204
HR 1204,hr1204
HR 1204,hr1204
HR 1204,hr1204
HR 1204,hr1204
HR 1204,hr1204
HR 1204,hr1204
HR 1204,hr1204
HR 1204,hr1204
HR 1204,hr1204
HIP113244,hip113244
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
 60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
60 Cyg,60cyg
HIP53173,hd94117
HIP53173,hd94117
omega CMa?,omecma
ome CMa,omecma
omega CMa?,omecma
omega CMa,omecma
omega CMa,omecma
HD 209296,hd209296
HD 209296,hd209296
HR1377,55per
HR1377,55per
HR1377,55per
HR1377,55per
116 Tau,116tau
116 Tau,116tau
116 Tau,116tau
116 Tau,116tau
116 Tau,116tau
116 Tau,116tau
116 Tau,116tau
116 Tau,116tau
hip96634,hip96634
HIP 96634,hip96634
hip96634,hip96634
hip96634,hip96634
hip96634,hip96634
HIP96634,hip96634
HIP 96634,hip96634
HIP 96634,hip96634
hip96634,hip96634
hip96634,hip96634
HIP 96634,hip96634
hip96634,hip96634
HIP 96634,hip96634
HIP 96634,hip96634
HIP 96634,hip96634
hip96634,hip96634
hip96634,hip96634
HIP 96634,hip96634
HR 449,hr449
HR 449,hr449
HR 449,hr449
HR 449,hr449
omiCas,omicas
omi Cas,omicas
omicron Cas,omicas
Omi Cas,omicas
omicron Cas,omicas
OmiCas,omicas
omicron Cas,omicas
omicron Cas,omicas
omiCas,omicas
omiCas,omicas
omi Cas,omicas
omi Cas,omicas
Omicron Cas,omicas
OmiCas,omicas
omicron Cas,omicas
Omi Cas,omicas
OmiCas,omicas
o Cas,omicas
Omi Cas,omicas
Omi Cas,omicas
omiCas,omicas
omicron Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
OmiCas,omicas
Omi Cas,omicas
Omicron Cas,omicas
omicron Cas,omicas
o Cas,omicas
omicron Cas,omicas
omi Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omi Cas,omicas
omi Cas,omicas
o Cas,omicas
omiCas,omicas
omicron Cas,omicas
omi Cas,omicas
omi Cas,omicas
omi Cas,omicas
o Cas,omicas
omicron Cas,omicas
omiCas,omicas
omicron Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
OmiCas,omicas
o Cas,omicas
omi Cas,omicas
o Cas,omicas
omi Cas,omicas
omicron Cas,omicas
Omi Cas,omicas
omi Cas,omicas
omicron Cas,omicas
omi Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
o Cas,omicas
omiCas,omicas
omicron Cas,omicas
omi Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omi Cas,omicas
omicron Cas,omicas
o Cas,omicas
omi Cas,omicas
omi Cas,omicas
omi Cas,omicas
o Cas,omicas
Omi Cas,omicas
omicron Cas,omicas
omi Cas,omicas
omicron Cas,omicas
omi Cas,omicas
omi Cas,omicas
omicron Cas,omicas
o Cas,omicas
omicron Cas,omicas
omi Cas,omicas
OmiCas,omicas
omicron Cas,omicas
omicron Cas,omicas
o Cas,omicas
o Cas,omicas
OmiCas,omicas
o Cas,omicas
omi Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
Omi Cas,omicas
omi Cas,omicas
omi Cas,omicas
Omi Cas,omicas
omi Cas,omicas
omiCas,omicas
omi Cas,omicas
omi Cas,omicas
o Cas,omicas
omi Cas,omicas
o Cas,omicas
o Cas,omicas
omi Cas,omicas
omi Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
Omi Cas,omicas
omicron Cas,omicas
omi Cas,omicas
Omi Cas,omicas
Omi Cas,omicas
omi Cas,omicas
omicron Cas,omicas
omi Cas,omicas
Omi Cas,omicas
o Cas,omicas
Omi Cas,omicas
omi Cas,omicas
omi Cas,omicas
Omi Cas,omicas
omi Cas,omicas
omi Cas,omicas
omiCas,omicas
omicron Cas,omicas
omiCas,omicas
o Cas,omicas
omi Cas,omicas
omi Cas,omicas
omi Cas,omicas
omicron Cas,omicas
omi Cas,omicas
omi Cas,omicas
Omi Cas,omicas
Omi Cas,omicas
omi Cas,omicas
omi Cas,omicas
Omi Cas,omicas
omi Cas,omicas
Omi Cas,omicas
omi Cas,omicas
omi Cas,omicas
omi Cas,omicas
omi Cas,omicas
omi Cas,omicas
omiCas,omicas
omi Cas,omicas
omiCas,omicas
omicron Cas,omicas
o Cas,omicas
omiCas,omicas
Omi Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omiCas,omicas
omi Cas,omicas
omi Cas,omicas
omi Cas,omicas
omiCas,omicas
omiCas,omicas
omicron Cas,omicas
Omi Cas,omicas
omicron Cas,omicas
Omi Cas,omicas
omiCas,omicas
omi Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
Omi Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
Omi Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omiCas,omicas
o Cas,omicas
omi Cas,omicas
Omi Cas,omicas
o Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omiCas,omicas
omicron Cas,omicas
omiCas,omicas
o Cas,omicas
o Cas,omicas
o Cas,omicas
Omi Cas,omicas
OmiCas,omicas
omicron Cas,omicas
omi Cas,omicas
omicron Cas,omicas
omi Cas,omicas
o Cas,omicas
omicron Cas,omicas
omi Cas,omicas
omicron Cas,omicas
o Cas,omicas
omi Cas,omicas
omicron Cas,omicas
omi Cas,omicas
omi Cas,omicas
omi Cas,omicas
omicron Cas,omicas
omi Cas,omicas
omicron Cas,omicas
Omi Cas,omicas
omicron Cas,omicas
omi Cas,omicas
omi Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
o Cas,omicas
omi Cas,omicas
omicron Cas,omicas
Omi Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omi Cas,omicas
omicron Cas,omicas
Omi Cas,omicas
omi Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omi Cas,omicas
omi Cas,omicas
O Cas,omicas
Omi Cas,omicas
omicron Cas,omicas
omi Cas,omicas
o Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omi Cas,omicas
omiCas,omicas
omicron Cas,omicas
o Cas,omicas
omi Cas,omicas
omiCas,omicas
omicron Cas,omicas
o Cas,omicas
o Cas,omicas
omi Cas,omicas
Omi Cas,omicas
Omi Cas,omicas
Omi Cas,omicas
omicron Cas,omicas
omicron Cas,omicas
omi Cas,omicas
omi Cas,omicas
HD195554,hd195554
HD195554,hd195554
V2166 Cyg,v2166cyg
HD183261,hd183261
V 433 Cep,v433cep
V433 Cep,v433cep
V901 Ori,v901ori
V901 Ori,v901ori
V901 Ori,v901ori
V901 Ori,v901ori
V901 Ori,v901ori
V901 Ori,v901ori
V901 Ori,v901ori
V901 Ori,v901ori
V901 Ori,v901ori
V901 Ori,v901ori
V901 Ori,v901ori
v901 Ori,v901ori
V801 Cas,v801cas
HR6741,hr6741
HR6741,hr6741
HR6741,hr6741
HR6741,hr6741
VV Crv,vvcrv
VV Crv,vvcrv
VVCrv,vvcrv
VVCrv,vvcrv
VV Crv,vvcrv
VVCrv,vvcrv
VVCrv,vvcrv
VVCrv,vvcrv
VV Crv,vvcrv
VV Crv,vvcrv
V423 Lac,v423lac
HD 207329,hd207329
V380 Cyg,v380cyg
V380 Cyg,v380cyg
HD187879,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V 380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V 380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V 380 Cyg,v380cyg
V 380 Cyg,v380cyg
V 380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V 380 Cyg,v380cyg
V380 Cyg,v380cyg
V 380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V380 Cyg,v380cyg
V460 Cyg,v460cyg
RR Lyn,rrlyn
RRLyn,rrlyn
RR Lyn,rrlyn
RR Lyn,rrlyn
RR Lyn,rrlyn
RR Lyn,rrlyn
RRLyn,rrlyn
RR Lyn,rrlyn
RR Lyn,rrlyn
RR Lyn,rrlyn
RR Lyn,rrlyn
RR Lyn,rrlyn
RR Lyn,rrlyn
RRLyn,rrlyn
RR Lyn,rrlyn
BW Boo,bwboo
BW Boo,bwboo
BW Boo,bwboo
BWBoo,bwboo
BW Boo,bwboo
BW Boo,bwboo
BW Boo,bwboo
BW Boo,bwboo
BW Boo,bwboo
BWBoo,bwboo
BW Boo,bwboo
BW Boo,bwboo
omi And,omiand
omi And,omiand
omiAnd,omiand
omi And,omiand
o And,omiand
omi And,omiand
omiAnd,omiand
omi And,omiand
o And,omiand
omicron And,omiand
omi And,omiand
omi And,omiand
omi And,omiand
HR1419,hr1419
HR1419,hr1419
HR1419,hr1419
HR1419,hr1419
HD 15558,hd15558
HD 15558,hd15558
HD15558,hd15558
HD 15558,hd15558
HD 15558,hd15558
HD 15558,hd15558
HD 15558,hd15558
HD 15558,hd15558
HD 15558,hd15558
HD15558,hd15558
FV CMa,fvcma
FV CMa,fvcma
V396 Vul,v396vul
HIP32638,hd49139
HIP32638,hd49139
HIP32638,hd49139
KL Cep,klcep
v1972cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V 1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V 1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
